timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred,benign_prob,attack_prob,prediction
2025-07-30T20:05:04.107830,21301,90512,247154.0,4198524,4114,4874.0,5969914626.0,429774,27.0,510408.0,50.0,4114,66,630283,1680,24.0,15913,0.007484615,0.9925154,1
2025-07-30T20:05:09.258565,23304,92026,253990.0,4161008,4056,4838.0,5893889867.0,438514,27.0,523764.0,45.0,4056,68,636865,1661,31.0,15715,0.006866634,0.99313337,1
2025-07-30T20:05:14.434777,26918,91189,210922.0,4006116,3977,4239.0,5186402017.0,433233,26.0,437722.0,47.0,3977,68,646434,1723,53.0,15960,0.0049224496,0.99507755,1
2025-07-30T20:05:19.568391,21462,95302,220021.0,4270354,3754,4326.0,5343082394.0,436941,27.0,456224.0,34.0,3754,61,638495,1808,26.0,16018,0.00750643,0.99249357,1
2025-07-30T20:05:24.688367,22233,100578,259742.0,4100647,3906,4826.0,6026355594.0,433410,26.0,535385.0,46.0,3906,63,641993,1625,101.0,15759,0.008432686,0.9915673,1
2025-07-30T20:05:29.804200,22164,92189,256375.0,4230545,4119,4844.0,5925146076.0,426527,27.0,528406.0,42.0,4119,66,649809,1809,121.0,15434,0.0064110756,0.9935889,1
2025-07-30T20:05:34.961126,21998,93525,253840.0,4158958,3850,4832.0,5766611422.0,436693,26.0,523880.0,55.0,3850,67,635843,1674,22.0,15608,0.007892847,0.99210715,1
2025-07-30T20:05:40.155380,15565,90827,269104.0,4016636,4200,4845.0,6220941904.0,434575,27.0,554647.0,42.0,4200,63,644655,1709,89.0,15785,0.010879159,0.98912084,1
2025-07-30T20:05:45.272233,21046,90051,512422.0,4038277,4054,9691.0,11910504563.0,433330,53.0,1056572.0,88.0,4054,63,632870,1761,123.0,15237,0.020923853,0.97907615,1
2025-07-30T20:05:50.427589,21478,90817,255130.0,4184332,4069,4868.0,5884327900.0,433713,27.0,525906.0,53.0,4069,67,626661,1723,28.0,15723,0.011147201,0.9888528,1
2025-07-30T20:05:55.575023,21204,89152,257904.0,4131674,4164,4862.0,5842409995.0,563348,27.0,531963.0,46.0,4164,64,636940,1731,82.0,15524,0.0067091584,0.99329084,1
2025-07-30T20:06:00.705916,22414,91457,245865.0,4264782,3891,4880.0,5858468599.0,431456,26.0,507844.0,46.0,3891,66,637968,1680,88.0,15705,0.008044779,0.9919552,1
2025-07-30T20:06:05.820587,21406,90036,258593.0,4447954,4204,4737.0,6126744800.0,425130,27.0,533394.0,48.0,4204,73,638364,1666,98.0,16122,0.006616533,0.99338347,1
2025-07-30T20:06:10.939349,21953,89896,229569.0,4146906,2588,4269.0,5378338865.0,426753,26.0,474905.0,33.0,2588,65,638665,1903,79.0,16126,0.008669615,0.9913304,1
2025-07-30T20:06:16.074174,21158,87595,234117.0,4008267,4177,4445.0,5641491854.0,426905,27.0,484066.0,41.0,4177,66,635537,1745,18.0,15141,0.015791059,0.98420894,1
2025-07-30T20:06:21.229941,21096,85520,258749.0,4129479,4125,4856.0,5987096074.0,430510,27.0,533263.0,56.0,4125,68,624100,1690,78.0,15748,0.010356963,0.98964304,1
2025-07-30T20:06:26.411130,21609,89559,261335.0,4116929,4141,4853.0,6170165817.0,426707,27.0,538805.0,43.0,4141,64,638217,1675,20.0,15927,0.008707702,0.9912923,1
2025-07-30T20:06:31.539376,20792,93286,256244.0,4019583,3998,4856.0,6027520345.0,443716,27.0,528231.0,49.0,3998,61,626464,1502,96.0,16022,0.008543909,0.9914561,1
2025-07-30T20:06:36.691457,20953,92064,258708.0,3993765,4136,4832.0,6008453897.0,436447,26.0,533253.0,48.0,4136,70,631328,1549,44.0,16428,0.007778108,0.9922219,1
2025-07-30T20:06:41.847897,21476,105813,262080.0,4133218,3994,4852.0,6176268858.0,432915,27.0,540090.0,45.0,3994,70,645661,1713,20.0,15411,0.0058084726,0.9941915,1
2025-07-30T20:06:47.011354,21398,91205,263820.0,5044199,4214,4828.0,6015617144.0,435162,26.0,543640.0,48.0,4214,61,646517,1731,55.0,15371,0.005305469,0.99469453,1
2025-07-30T20:06:52.153066,21146,94552,261018.0,4093864,4042,4864.0,6040576202.0,434186,27.0,537611.0,38.0,4042,70,628284,1739,44.0,15387,0.007072985,0.992927,1
2025-07-30T20:06:57.275738,19621,96724,258680.0,4184342,4272,4857.0,6597016532.0,509403,26.0,533447.0,46.0,4272,66,630048,1541,42.0,15613,0.006487727,0.9935123,1
2025-07-30T20:07:02.394288,21307,94143,262272.0,4240455,3977,4874.0,6084680528.0,430119,27.0,540648.0,42.0,3977,67,636467,1565,102.0,16112,0.006884575,0.9931154,1
2025-07-30T20:07:07.579659,20396,88772,246571.0,4372150,4870,4724.0,5845062727.0,432187,26.0,508802.0,44.0,4870,66,624634,1779,95.0,16091,0.0061544776,0.9938455,1
2025-07-30T20:07:12.710474,20553,95748,234496.0,3833642,3709,5018.0,6086097796.0,435564,28.0,485853.0,43.0,3709,62,653361,1696,103.0,16196,0.011050105,0.9889499,1
2025-07-30T20:07:17.824454,20269,91121,221440.0,4097012,3981,3679.0,5218630636.0,430528,25.0,458139.0,45.0,3981,63,659844,1714,28.0,15963,0.010069847,0.98993015,1
2025-07-30T20:07:23.023331,23191,94635,261462.0,4380613,4218,4871.0,6149938860.0,438771,27.0,538496.0,38.0,4218,73,627964,1658,18.0,15978,0.006904483,0.9930955,1
2025-07-30T20:07:28.183790,22074,94544,255560.0,4069337,3996,4870.0,5979754354.0,431523,26.0,526929.0,48.0,3996,61,631398,1665,17.0,16293,0.0068594813,0.9931405,1
2025-07-30T20:07:33.300006,20670,92270,260562.0,4331740,5033,4856.0,6058809557.0,432038,27.0,536990.0,43.0,5033,66,637728,1777,18.0,15738,0.007668376,0.9923316,1
2025-07-30T20:07:38.428949,20484,91988,252453.0,4021391,3983,4868.0,5790040492.0,441539,27.0,520550.0,50.0,3983,67,638067,1646,18.0,15656,0.008349121,0.9916509,1
2025-07-30T20:07:43.627197,20605,93240,261422.0,4222527,3969,4863.0,6070943707.0,424697,27.0,538772.0,35.0,3969,69,634648,1639,106.0,15023,0.006940961,0.99305904,1
2025-07-30T20:07:48.766116,21121,89012,262821.0,4237395,4033,4857.0,6090490358.0,437086,27.0,541326.0,44.0,4033,71,627949,1651,20.0,15555,0.006557226,0.9934428,1
2025-07-30T20:07:53.888347,21707,90257,254609.0,4149963,3974,4844.0,6074989268.0,438809,26.0,525012.0,50.0,3974,69,634185,1627,104.0,15905,0.0063118935,0.9936881,1
2025-07-30T20:07:59.038460,20801,93628,258107.0,4100662,3952,4881.0,6085376700.0,437598,27.0,531976.0,49.0,3952,66,622684,1752,18.0,15796,0.007660806,0.9923392,1
2025-07-30T20:08:04.301303,20744,95097,260241.0,4039448,4079,4854.0,5795365262.0,431327,26.0,536394.0,44.0,4079,71,629135,1656,18.0,15567,0.00818944,0.99181056,1
2025-07-30T20:08:09.453246,22109,94702,251905.0,4176291,4061,4517.0,5632995986.0,429490,27.0,519886.0,41.0,4061,66,644746,1598,25.0,16183,0.0062147975,0.9937852,1
2025-07-30T20:08:14.606134,20590,94963,228942.0,4287231,3737,4081.0,5793257911.0,436352,27.0,473436.0,45.0,3737,59,634062,1549,22.0,16513,0.006924987,0.993075,1
2025-07-30T20:08:19.732536,21631,90357,227597.0,3993558,4015,4828.0,5396621451.0,561375,26.0,470912.0,57.0,4015,66,634095,1583,20.0,15509,0.0066869855,0.993313,1
2025-07-30T20:08:24.876928,20443,91484,257356.0,4190690,4263,4835.0,6049031844.0,433336,27.0,530467.0,36.0,4263,68,631322,1653,100.0,15564,0.0071201324,0.99287987,1
2025-07-30T20:08:30.045278,21178,91624,257116.0,4129269,4015,4838.0,5791438779.0,428367,26.0,529878.0,42.0,4015,66,634506,1757,42.0,15579,0.007738173,0.9922618,1
2025-07-30T20:08:35.209915,19874,90417,505722.0,4026871,3837,9694.0,11824864444.0,428076,55.0,1043245.0,98.0,3837,63,628420,1665,36.0,15413,0.015957773,0.9840422,1
2025-07-30T20:08:40.330573,20974,92957,258506.0,4075235,4168,4849.0,5764576532.0,426412,26.0,532850.0,46.0,4168,64,634169,1629,18.0,15199,0.010996461,0.98900354,1
2025-07-30T20:08:45.451357,20738,97559,262765.0,4113676,4176,4850.0,5907176164.0,444681,27.0,541185.0,41.0,4176,65,631232,1730,22.0,16659,0.007970989,0.992029,1
2025-07-30T20:08:50.590335,21746,90680,254504.0,4356069,3866,4850.0,5872180088.0,438324,26.0,524935.0,44.0,3866,65,640771,1705,131.0,15914,0.0068488717,0.9931511,1
2025-07-30T20:08:55.773953,21002,91792,256044.0,4715152,4153,4863.0,5882456869.0,421940,27.0,527697.0,47.0,4153,63,631600,1690,20.0,15385,0.0071157217,0.9928843,1
2025-07-30T20:09:00.893075,22014,91541,259666.0,4126806,4104,4874.0,5982214509.0,426211,27.0,535145.0,48.0,4104,61,637063,1692,138.0,15861,0.0079270005,0.992073,1
2025-07-30T20:09:06.029392,20837,96373,249038.0,4053794,3981,4255.0,5783692741.0,439480,26.0,513675.0,36.0,3981,69,638756,1623,104.0,16220,0.0074950457,0.99250495,1
2025-07-30T20:09:11.149662,22082,92657,233618.0,4019705,4017,4406.0,5572704646.0,428976,27.0,482960.0,41.0,4017,66,640245,1725,58.0,15824,0.0060573816,0.9939426,1
2025-07-30T20:09:16.323519,20958,91425,232923.0,4129912,3710,4845.0,5518294490.0,430182,26.0,481640.0,46.0,3710,65,632637,1645,86.0,16755,0.009128928,0.9908711,1
2025-07-30T20:09:21.476401,20733,84481,259249.0,4324344,3954,4862.0,6088324140.0,442120,27.0,534251.0,52.0,3954,67,630113,1673,78.0,15701,0.008132875,0.9918671,1
2025-07-30T20:09:26.775282,20007,90352,260410.0,4465168,3774,4881.0,6483281326.0,436292,27.0,536749.0,49.0,3774,66,636414,1766,134.0,15642,0.008840084,0.9911599,1
2025-07-30T20:09:31.902394,21179,92017,262264.0,3985951,4077,4887.0,6424877024.0,437302,26.0,540159.0,57.0,4077,65,631466,1776,160.0,17117,0.010187507,0.9898125,1
2025-07-30T20:09:37.038966,20809,89479,257395.0,4181752,4035,4871.0,6346114580.0,439048,27.0,530895.0,51.0,4035,66,637546,1625,81.0,16101,0.0081189275,0.9918811,1
2025-07-30T20:09:42.173550,21126,96604,250353.0,4102787,4158,4820.0,5931281849.0,439445,26.0,516257.0,41.0,4158,66,640818,1628,108.0,15980,0.0073295236,0.9926705,1
2025-07-30T20:09:47.343028,21519,90806,266590.0,4039964,3988,4854.0,6181385128.0,437195,27.0,548992.0,43.0,3988,65,640409,1654,40.0,15175,0.0067775846,0.9932224,1
2025-07-30T20:09:52.468245,21699,92888,261752.0,4123284,4159,4855.0,6198899220.0,432760,27.0,539740.0,44.0,4159,68,632426,1691,82.0,15996,0.007423103,0.9925769,1
2025-07-30T20:09:57.606346,21272,95741,261042.0,4063303,4144,4865.0,6300236494.0,429001,27.0,537780.0,44.0,4144,74,631658,1687,18.0,17026,0.007268667,0.99273133,1
2025-07-30T20:10:02.735247,21961,89468,261494.0,4005488,4102,4563.0,6133270152.0,433068,27.0,538800.0,47.0,4102,65,627054,1819,22.0,15466,0.00679636,0.99320364,1
2025-07-30T20:10:07.848309,21661,90250,264863.0,4239740,3975,4025.0,5687933098.0,441098,27.0,545493.0,38.0,3975,66,644883,1672,20.0,16342,0.007934988,0.992065,1
2025-07-30T20:10:12.993916,21391,90615,217123.0,4171732,3616,4877.0,5402493556.0,436754,26.0,449652.0,50.0,3616,61,637762,1709,23.0,15690,0.0081272125,0.9918728,1
2025-07-30T20:10:18.146768,21685,92992,233246.0,4492849,4239,4846.0,5272873560.0,427720,27.0,482280.0,40.0,4239,67,633840,1749,21.0,15719,0.009844482,0.9901555,1
2025-07-30T20:10:23.285391,21065,90949,264703.0,4103073,3996,4859.0,6247221060.0,428398,27.0,545219.0,42.0,3996,67,631861,1653,99.0,15206,0.0072394013,0.9927606,1
2025-07-30T20:10:28.412904,19357,92244,265891.0,4121856,4557,4851.0,6131303960.0,433697,27.0,547761.0,53.0,4557,70,626424,1801,44.0,15381,0.007903993,0.992096,1
2025-07-30T20:10:33.555902,22705,95760,264813.0,4097178,3807,4837.0,6157099300.0,437224,26.0,545391.0,49.0,3807,70,627850,1669,34.0,15762,0.0074290633,0.99257094,1
2025-07-30T20:10:38.832085,21746,88521,266438.0,4146703,4128,4828.0,6157034511.0,433707,27.0,548490.0,47.0,4128,69,635920,1761,30.0,15791,0.006443143,0.99355686,1
2025-07-30T20:10:43.986299,20952,90161,248637.0,4127602,4253,4845.0,6068947901.0,434536,27.0,513200.0,41.0,4253,65,625904,1660,34.0,15588,0.008141458,0.99185854,1
2025-07-30T20:10:49.107330,22584,93240,268654.0,4157505,4040,4830.0,6584493253.0,441253,27.0,553147.0,34.0,4040,67,631201,1737,39.0,15802,0.0077361465,0.99226385,1
2025-07-30T20:10:54.245324,20186,92557,262272.0,4124834,3406,4866.0,6240222122.0,443073,27.0,540603.0,44.0,3406,62,654355,1693,48.0,15505,0.008996785,0.9910032,1
2025-07-30T20:10:59.392106,21962,91416,264818.0,4000245,3971,4844.0,6143373966.0,437495,26.0,545521.0,51.0,3971,64,643813,1650,110.0,15758,0.009528339,0.99047166,1
2025-07-30T20:11:04.531020,20852,94792,257153.0,4084058,4406,4393.0,6225388021.0,426828,27.0,530058.0,59.0,4406,64,623357,1766,51.0,15590,0.007503152,0.99249685,1
2025-07-30T20:11:09.689830,21444,99875,263646.0,4171967,3922,4176.0,6013556758.0,429596,26.0,543190.0,46.0,3922,64,633227,1584,28.0,15444,0.0071157813,0.9928842,1
2025-07-30T20:11:14.821877,21265,89922,215515.0,4143753,4249,4884.0,5731188091.0,428858,27.0,446531.0,36.0,4249,61,629304,1705,55.0,15562,0.0072913766,0.9927086,1
2025-07-30T20:11:19.954606,20218,94697,243725.0,4199352,3905,4847.0,5726432463.0,489500,27.0,503283.0,46.0,3905,62,634598,1593,20.0,15328,0.011228442,0.98877156,1
2025-07-30T20:11:25.125769,20764,94025,261373.0,4272043,3991,4826.0,6091547527.0,431981,26.0,538583.0,45.0,3991,65,626354,1667,41.0,16377,0.008596718,0.9914033,1
2025-07-30T20:11:30.278699,20755,91488,523748.0,4077274,4145,9721.0,12397636059.0,426107,54.0,1078989.0,91.0,4145,67,646946,1585,140.0,15714,0.009903669,0.99009633,1
2025-07-30T20:11:35.420205,21746,89829,267312.0,4156725,4219,4857.0,6278294301.0,439429,27.0,550459.0,45.0,4219,65,644224,1737,30.0,15824,0.008744061,0.99125594,1
2025-07-30T20:11:40.545605,20713,91568,254058.0,4265567,3680,4835.0,5990649399.0,427909,27.0,523521.0,49.0,3680,69,624245,1670,18.0,15849,0.008448124,0.9915519,1
2025-07-30T20:11:45.698384,19619,92132,269446.0,4138065,4137,4865.0,6223602547.0,443854,27.0,554494.0,39.0,4137,62,629076,1826,36.0,15452,0.009567618,0.9904324,1
2025-07-30T20:11:50.872200,22444,90228,264428.0,3918736,3924,4860.0,6217487923.0,434207,27.0,544943.0,51.0,3924,62,639922,1550,20.0,15612,0.010671198,0.9893288,1
2025-07-30T20:11:55.996805,19180,95377,265037.0,4209724,3997,4873.0,6167563870.0,424061,26.0,545900.0,35.0,3997,67,628510,1642,32.0,15178,0.008209944,0.99179006,1
2025-07-30T20:12:01.118728,20942,91040,266513.0,4046847,3928,4235.0,6156544516.0,439937,27.0,548952.0,41.0,3928,68,625968,1730,98.0,15105,0.0063177943,0.9936822,1
2025-07-30T20:12:06.272981,21975,92638,262597.0,4053406,2267,4342.0,6213066079.0,430179,26.0,540907.0,53.0,2267,62,645192,2192,39.0,15499,0.014125347,0.98587465,1
2025-07-30T20:12:11.469583,21413,94187,224454.0,4076204,4219,4895.0,5694859211.0,437768,26.0,464709.0,45.0,4219,67,632044,1771,102.0,15762,0.023667395,0.9763326,1
2025-07-30T20:12:16.608958,21746,95525,231671.0,4231071,4025,4843.0,5423191065.0,435306,27.0,479178.0,42.0,4025,66,646987,1775,96.0,16317,0.008838296,0.9911617,1
2025-07-30T20:12:21.734860,26135,91268,259295.0,4092206,3961,4844.0,6156953338.0,435663,26.0,534344.0,51.0,3961,67,632292,1581,24.0,15574,0.005928576,0.9940714,1
2025-07-30T20:12:26.869160,20996,92741,265291.0,4026607,4053,4878.0,6118401876.0,438390,27.0,546649.0,40.0,4053,64,633187,1591,20.0,15430,0.006845951,0.99315405,1
2025-07-30T20:12:32.020140,20268,97045,252997.0,4145884,4009,4864.0,5972036576.0,439136,27.0,521784.0,50.0,4009,68,628659,1752,18.0,15253,0.007409334,0.99259067,1
2025-07-30T20:12:37.197056,20618,90276,264855.0,4101368,4351,4851.0,6046945497.0,439910,27.0,545613.0,51.0,4351,64,633340,1768,20.0,16369,0.009246409,0.9907536,1
2025-07-30T20:12:42.347362,21258,87339,251547.0,4092486,3880,4850.0,5976928178.0,434592,27.0,518645.0,43.0,3880,62,632403,1663,22.0,15670,0.010575771,0.9894242,1
2025-07-30T20:12:47.498423,20492,89580,261958.0,4406745,4077,4840.0,6198073223.0,431936,26.0,539819.0,44.0,4077,164,632406,1727,138.0,15853,0.01692015,0.98307985,1
2025-07-30T20:12:52.632739,21236,91730,261758.0,4305669,4242,4871.0,6120770009.0,434494,27.0,539258.0,46.0,4242,64,631375,1793,26.0,15314,0.006280601,0.9937194,1
2025-07-30T20:12:57.764012,21003,91937,262696.0,4030155,3841,4082.0,6286377032.0,435797,27.0,541267.0,47.0,3841,63,633035,1683,88.0,15777,0.008277833,0.99172217,1
2025-07-30T20:13:02.909824,21538,123524,253900.0,4205322,3498,4516.0,6112429815.0,436922,26.0,523488.0,38.0,3498,62,643743,1626,120.0,15332,0.0066537857,0.9933462,1
2025-07-30T20:13:08.030204,21211,94147,264653.0,4344899,4208,4871.0,6099740760.0,439901,27.0,545245.0,53.0,4208,60,632928,1728,114.0,15558,0.006872654,0.99312735,1
2025-07-30T20:13:13.155817,21768,90096,229090.0,4100012,3526,4886.0,5707749486.0,434694,26.0,474018.0,45.0,3526,67,624003,1584,26.0,15778,0.009239614,0.9907604,1
2025-07-30T20:13:18.292575,20934,90106,223251.0,4083115,3917,4859.0,5381648607.0,438197,27.0,462050.0,45.0,3917,61,628355,1671,100.0,15584,0.009888351,0.99011165,1
2025-07-30T20:13:23.450469,21142,92452,265641.0,4246171,3652,4862.0,6217866785.0,428746,27.0,547333.0,51.0,3652,63,638104,1639,94.0,15972,0.010693073,0.9893069,1
2025-07-30T20:13:28.586088,20650,90431,264720.0,4047561,4197,4847.0,6482199599.0,443311,27.0,545110.0,39.0,4197,69,632195,1685,87.0,15786,0.0075134635,0.99248654,1
2025-07-30T20:13:33.713829,22462,93940,261974.0,4117834,3810,4862.0,6160102063.0,428314,27.0,539994.0,49.0,3810,68,640804,1767,90.0,15827,0.0073331594,0.99266684,1
2025-07-30T20:13:38.827254,21549,94448,264176.0,4149290,4140,4856.0,5987261684.0,428026,26.0,544290.0,46.0,4140,67,637771,1748,102.0,16299,0.007363081,0.9926369,1
2025-07-30T20:13:43.970921,21818,89038,265903.0,4110497,4112,4868.0,6252736512.0,430422,27.0,548118.0,47.0,4112,64,629776,1715,18.0,15230,0.0075413585,0.99245864,1
2025-07-30T20:13:49.108233,21092,89193,256517.0,4161446,4103,4861.0,5951269377.0,427993,27.0,528795.0,49.0,4103,62,626963,1704,80.0,15342,0.01052779,0.9894722,1
2025-07-30T20:13:54.251043,21993,92404,267605.0,4174050,4261,4880.0,6446205977.0,439797,27.0,551067.0,47.0,4261,70,638156,1655,119.0,15691,0.007950544,0.99204946,1
2025-07-30T20:13:59.384053,21040,92601,266399.0,4219560,3672,3735.0,6182834631.0,429255,27.0,548829.0,46.0,3672,68,628055,1741,23.0,15466,0.005484998,0.994515,1
2025-07-30T20:14:04.511385,21967,94444,265203.0,4144633,4006,4875.0,6156649365.0,437336,26.0,546310.0,41.0,4006,67,637859,1692,118.0,15374,0.0060521364,0.99394786,1
2025-07-30T20:14:09.668866,21547,91570,263462.0,4137529,4113,4891.0,6188421925.0,432523,27.0,542302.0,55.0,4113,70,643409,1726,102.0,15852,0.006738305,0.9932617,1
2025-07-30T20:14:14.795430,20658,87139,221228.0,4025038,3627,4892.0,5756558909.0,426843,26.0,458299.0,45.0,3627,65,630844,1733,114.0,15483,0.009863079,0.9901369,1
2025-07-30T20:14:19.923647,21262,94117,97052.0,4082459,3792,4837.0,4548075161.0,437873,26.0,202133.0,51.0,3792,66,653304,1669,96.0,15235,0.018838584,0.9811614,1
2025-07-30T20:14:25.051485,17747,74833,9.0,3757649,3268,4847.0,3779435070.0,434047,26.0,68.0,48.0,3268,67,636615,1644,18.0,15864,0.094994426,0.9050056,1
2025-07-30T20:14:30.219023,18112,78635,23.0,3863940,3182,9704.0,7693777861.0,440337,52.0,140.0,100.0,3182,68,622657,1627,169.0,15691,0.71849823,0.28150177,0
2025-07-30T20:14:35.378279,18179,77880,12.0,3862407,3738,4835.0,3643551065.0,431947,25.0,72.0,51.0,3738,64,628190,1834,25.0,15368,0.8724735,0.1275265,0
2025-07-30T20:14:40.505754,20467,81430,12.0,3818797,3116,4850.0,3854365007.0,442235,26.0,79.0,48.0,3116,63,626147,1589,20.0,15805,0.899431,0.10056898,0
2025-07-30T20:14:45.647386,17668,84738,9.0,3789670,3137,4545.0,3774249651.0,436193,25.0,78.0,49.0,3137,62,640201,1514,110.0,16065,0.83396685,0.16603318,0
2025-07-30T20:14:50.811246,17996,83248,11.0,3846923,3251,4121.0,4278763855.0,434807,26.0,103.0,50.0,3251,65,627012,1367,33.0,16051,0.6492299,0.3507701,0
2025-07-30T20:14:55.933796,17958,82785,8.0,3750842,3225,4846.0,3800197139.0,436479,25.0,60.0,47.0,3225,61,636828,1519,123.0,15572,0.7764737,0.2235263,0
2025-07-30T20:15:01.045115,19420,87346,11.0,4051846,4551,4874.0,3934829991.0,434975,26.0,66.0,49.0,4551,68,642458,1798,102.0,15572,0.88199043,0.11800954,0
2025-07-30T20:15:06.172693,18859,79135,10.0,3915496,4919,4844.0,3754482876.0,433374,26.0,71.0,47.0,4919,64,641004,1729,102.0,15574,0.957644,0.04235599,0
2025-07-30T20:15:11.315068,17520,77007,9.0,3675714,3242,4878.0,3762918959.0,429037,26.0,63.0,50.0,3242,64,625915,1556,27.0,16347,0.78553545,0.21446455,0
2025-07-30T20:15:16.486785,17193,80165,10.0,4111105,3059,4853.0,3799136507.0,442692,26.0,61.0,47.0,3059,66,637843,1574,106.0,16298,0.5700531,0.4299469,0
2025-07-30T20:15:21.620182,17206,79385,9.0,3774535,3393,4823.0,3802615406.0,424685,25.0,68.0,47.0,3393,67,623605,1605,101.0,15407,0.61854696,0.38145307,0
2025-07-30T20:15:26.748615,20603,95725,8.0,3730545,3585,4855.0,3914465906.0,436516,26.0,76.0,48.0,3585,67,632823,1760,96.0,16149,0.7635022,0.23649783,0
2025-07-30T20:15:31.875767,17639,84460,14.0,3821443,3230,4850.0,3830544469.0,433113,26.0,75.0,50.0,3230,60,635875,1505,89.0,15908,0.8704447,0.1295553,0
2025-07-30T20:15:37.032049,17894,79256,9.0,4009628,3206,4852.0,3755048603.0,431750,25.0,61.0,47.0,3206,64,628018,1697,87.0,15503,0.81353045,0.18646957,0
2025-07-30T20:15:42.151145,17801,77817,8.0,3694737,3173,4863.0,3834721125.0,436646,26.0,61.0,47.0,3173,61,627957,1614,20.0,16450,0.7524993,0.2475007,0
2025-07-30T20:15:47.295059,18647,78972,10.0,3819018,3036,4061.0,3627780005.0,461094,26.0,58.0,48.0,3036,63,645271,1642,88.0,15734,0.7988683,0.20113167,0
2025-07-30T20:15:52.428575,18768,78601,9.0,3846937,3762,4483.0,3802281004.0,442777,26.0,78.0,47.0,3762,63,633500,1618,84.0,16472,0.86070913,0.13929085,0
2025-07-30T20:15:57.580300,17732,84604,8.0,3858754,4359,4853.0,3783927015.0,429791,26.0,69.0,48.0,4359,65,626590,1888,82.0,15052,0.92961985,0.070380166,0
2025-07-30T20:16:02.776103,17597,80484,13.0,3780014,3077,4846.0,3794674280.0,434178,25.0,83.0,48.0,3077,66,630308,1537,117.0,15315,0.9050417,0.094958305,0
2025-07-30T20:16:07.932609,17802,78959,8.0,4018095,3242,4830.0,3835160579.0,426742,26.0,56.0,47.0,3242,70,640744,1655,22.0,15995,0.64075667,0.35924333,0
2025-07-30T20:16:13.039085,17280,78964,11.0,3904122,3184,4888.0,4123949874.0,432296,26.0,76.0,49.0,3184,70,626917,1629,87.0,15993,0.6100635,0.3899365,0
2025-07-30T20:16:18.151491,19962,84145,11.0,3857316,3285,4824.0,3774157927.0,431385,26.0,73.0,47.0,3285,65,634213,1673,80.0,15103,0.7720462,0.22795378,0
2025-07-30T20:16:23.288507,18225,83129,9.0,3792381,3356,4845.0,3761633340.0,429775,25.0,66.0,50.0,3356,68,643808,1567,88.0,16683,0.79254115,0.20745882,0
2025-07-30T20:16:28.440605,18023,77612,11.0,3714435,3626,4835.0,3773134564.0,435028,26.0,68.0,48.0,3626,74,635903,1565,24.0,15965,0.5442388,0.4557612,0
2025-07-30T20:16:33.567247,17952,81825,9.0,3945451,3069,4833.0,3740733367.0,433471,26.0,61.0,47.0,3069,63,636537,1537,20.0,15473,0.5581534,0.4418466,0
2025-07-30T20:16:38.694921,17387,83789,10.0,3850487,3173,4837.0,3842876102.0,438615,26.0,75.0,50.0,3173,65,633734,1485,56.0,15569,0.68595695,0.31404307,0
2025-07-30T20:16:43.826613,20303,82332,11.0,3742303,3507,4704.0,3668156257.0,430077,25.0,66.0,48.0,3507,68,632144,1690,23.0,15566,0.7477562,0.25224382,0
2025-07-30T20:16:49.047588,17942,82497,9.0,3802400,3264,3818.0,3738898475.0,431640,26.0,63.0,47.0,3264,60,628665,1652,17.0,16346,0.8707436,0.12925641,0
2025-07-30T20:16:54.205397,25234,82482,8.0,3696193,3126,4802.0,3892532593.0,439074,25.0,66.0,48.0,3126,62,636160,1510,102.0,15583,0.9707988,0.02920122,0
2025-07-30T20:16:59.329243,18392,78692,11.0,3911561,3261,4855.0,3927212933.0,438371,26.0,71.0,48.0,3261,69,631352,1586,24.0,15486,0.9281043,0.07189573,0
2025-07-30T20:17:04.463122,17180,81480,9.0,3761186,3200,4839.0,3864239089.0,430957,26.0,62.0,47.0,3200,65,619242,1619,84.0,15188,0.7291872,0.2708128,0
2025-07-30T20:17:09.605771,18217,83516,10.0,3877899,3465,4829.0,3718643523.0,441387,26.0,71.0,49.0,3465,65,630261,1599,22.0,16044,0.70836234,0.2916377,0
2025-07-30T20:17:14.776393,17570,80985,13.0,3922375,2980,4887.0,3942760672.0,439878,63.0,73.0,46.0,2980,63,640648,1615,177.0,15904,0.7848052,0.21519485,0
2025-07-30T20:17:19.900431,17691,78452,9.0,3785713,3222,4840.0,3765487556.0,424621,25.0,63.0,48.0,3222,66,634564,1622,20.0,16272,0.81901246,0.18098754,0
2025-07-30T20:17:25.026147,17444,79246,11.0,3917008,4414,4843.0,3830236330.0,445714,26.0,68.0,47.0,4414,65,625275,1842,18.0,15468,0.752355,0.247645,0
2025-07-30T20:17:30.185119,18959,84491,19.0,3739740,3113,9710.0,7644776959.0,443109,52.0,133.0,96.0,3113,67,626456,1781,124.0,15312,0.9238231,0.076176904,0
2025-07-30T20:17:35.320115,21826,80841,9.0,3864820,3654,4831.0,3660944693.0,430178,26.0,72.0,46.0,3654,62,712976,1668,25.0,15900,0.94214714,0.05785288,0
