timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,syscalls_sys_exit_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred
2025-07-30T20:48:52.795328,17418,81496,225474304,3895391,3161,40397131,40397131,42801330085814,433890,244370,989014538,491456,3161,64,629666,1454,918739,15487
2025-07-30T20:48:57.998352,17953,79008,225474316,3689269,3054,40402046,40402046,42805623709396,425202,244395,989014603,491504,3054,66,638675,1528,918769,16053
2025-07-30T20:49:03.137835,19551,80332,225474325,3890226,3664,40406988,40406988,42809530831270,436637,244421,989014679,491551,3664,65,624758,1745,918789,15710
2025-07-30T20:49:11.992044,20140,90919,225528575,3829761,3054,40416789,40416789,42819349939886,435894,244472,989165566,491639,3054,64,623499,1527,918834,16898
2025-07-30T20:49:39.990519,20163,89244,226260329,4101732,3988,40445003,40445003,42871902082885,696172,244625,991197975,491893,3988,69,628795,1648,919090,15689
2025-07-30T20:49:57.312088,22312,91856,226626067,4148974,3634,40458600,40458600,42897901884598,440331,244702,992214104,492017,3634,61,941901,1651,919238,20137
2025-07-30T20:50:13.178547,20294,107709,226992102,4017906,3720,40473307,40473307,42924264530348,431902,244778,993230314,492138,3720,65,630022,1738,919479,15890
2025-07-30T20:51:25.781599,20567,94406,228818233,4093096,3766,40544567,40544567,43054641693136,436794,245156,998303371,492796,3766,68,631848,1618,920116,15569
2025-07-30T20:51:33.182806,21327,93245,228939670,4176389,4094,40549481,40549481,43063232380867,432670,245181,998640272,492834,4094,74,637350,1747,920161,15479
2025-07-30T20:52:52.934508,21629,90464,230950705,4054696,3773,40625606,40625606,43202009913278,433148,245589,1004019069,493539,3773,66,969997,1566,920998,19645
2025-07-30T20:53:01.291587,19989,89092,231216861,5697619,4039,40635442,40635442,43219570118248,637937,245641,1004679865,493625,4039,65,626953,1669,921044,20816
2025-07-30T20:53:42.402366,22317,93440,232191271,5792606,3889,40673590,40673590,43289065293643,695788,245844,1007387389,493980,3889,69,920504,1654,921337,15561
2025-07-30T20:53:50.026596,21426,94836,232434827,3988828,3637,40683473,40683473,43306515749888,430814,245895,1008064096,494056,3637,63,997227,1568,921613,15680
2025-07-30T20:53:57.231744,22020,89804,232556421,4080452,3845,40688368,40688368,43315374138315,426380,245920,1008401554,494106,3845,66,644829,1680,921642,16081
2025-07-30T20:54:05.673413,21035,101977,232799604,4416885,3812,40697220,40697220,43332773124496,703505,245969,1009077113,494206,3812,63,967464,1730,921715,15641
2025-07-30T20:55:22.015533,20363,98779,234622059,4196480,3677,40768939,40768939,43463470036714,431615,246349,1014142308,494856,3677,131,633269,1577,922456,19558
2025-07-30T20:55:30.918933,20431,94769,234864250,6452381,3793,40778786,40778786,43480947344644,424663,246400,1014814851,494940,3793,69,625843,1723,922575,19385
2025-07-30T20:55:41.553532,21023,87917,235126907,4046723,3680,40788638,40788638,43498300905697,435596,246452,1015483838,495036,3680,66,627109,1625,922707,20155
2025-07-30T20:56:23.348989,20491,93375,236155334,4140837,3790,40826967,40826967,43567873579848,433304,246657,1018166576,495384,3790,63,628970,1630,923002,16216
2025-07-30T20:57:13.079676,20602,92732,237374622,4148722,4095,40874051,40874051,43655191279454,428744,246913,1021551446,495832,4095,61,628059,1590,923337,16032
2025-07-30T20:59:27.785186,17583,78612,240241624,3748244,3374,41002838,41002838,43874054910648,438608,247600,1029516326,497078,3374,65,625788,1595,924725,15804
2025-07-30T20:59:32.982602,17089,95427,240241636,3791055,3046,41007764,41007764,43877823984378,436848,247626,1029516396,497133,3046,69,627276,1470,924811,15646
2025-07-30T20:59:38.096917,18487,80917,240241649,3707920,3015,41012706,41012706,43881729507924,433462,247652,1029516468,497187,3015,61,640465,1594,924853,15931
2025-07-30T20:59:43.305925,16591,75538,240241659,3796030,3178,41017620,41017620,43885569768642,428401,247677,1029516531,497236,3178,67,623190,1433,924955,15205
2025-07-30T20:59:48.441967,18225,82160,240241668,3802309,3703,41022331,41022332,43889382438239,428522,247702,1029516613,497284,3703,61,644841,1734,925001,16186
2025-07-30T20:59:53.604676,19531,86036,240241680,3774969,4186,41026361,41026361,43893007754523,430425,247728,1029516681,497335,4186,70,629491,1804,925018,15782
2025-07-30T20:59:58.771693,18010,78236,240241694,3676908,3195,41031250,41031250,43896955743992,453379,247754,1029516761,497385,3195,63,627004,1471,925046,15150
2025-07-30T21:00:03.923119,18911,78741,240241703,4067934,3250,41036163,41036163,43900785106454,444932,247779,1029516825,497431,3250,67,641609,1528,925156,15942
2025-07-30T21:00:09.054993,18274,88758,240241714,4010480,3982,41041245,41041245,43907884729363,437237,247805,1029516887,497481,3982,70,630240,1597,926439,15917
2025-07-30T21:00:14.202031,20929,74743,240241726,3833972,3759,41046215,41046215,43912237528628,431842,247831,1029516958,497529,3759,62,652436,1647,926595,16015
2025-07-30T21:00:19.367611,17621,103484,240241734,3745770,3393,41051147,41051147,43916146735881,430141,247857,1029517026,497578,3393,66,646104,1551,926801,15388
2025-07-30T21:00:24.527801,17215,86296,240241745,3756624,3156,41056073,41056073,43920025632068,426826,247883,1029517094,497626,3156,64,623024,1433,926826,15691
2025-07-30T21:00:29.703029,17903,82516,240241753,3681819,3302,41060985,41060985,43923804915168,434361,247908,1029517154,497674,3302,64,628434,1467,926844,16019
2025-07-30T21:00:34.839529,16678,80311,240241764,3868787,3060,41065902,41065902,43927572941111,433073,247933,1029517218,497724,3060,66,630191,1567,926891,15268
2025-07-30T21:00:39.986943,20342,82417,240241781,3749849,3798,41074581,41074581,43935069807396,431375,247985,1029517339,497820,3798,65,632287,1726,927043,15504
2025-07-30T21:00:45.142901,17853,81326,240241791,3703879,3087,41079519,41079519,43938840204203,431840,248011,1029517414,497868,3087,64,632804,1644,927069,16015
2025-07-30T21:00:50.268336,17608,80168,240241800,3856211,3306,41084451,41084451,43942660286774,433255,248037,1029517484,497914,3306,65,627121,1471,927089,15805
2025-07-30T21:00:55.388538,17568,82164,240241810,3834574,3190,41089422,41089422,43946950124976,439960,248062,1029517546,497963,3190,64,625736,1948,927113,15565
2025-07-30T21:01:00.532421,17393,80620,240241824,3891130,3097,41094348,41094348,43950694966905,428897,248088,1029517627,498012,3097,71,623681,1625,927139,15474
2025-07-30T21:01:05.702614,17970,82676,240241833,3748695,3043,41099276,41099276,43954618773542,435241,248114,1029517692,498059,3043,66,622382,1519,927160,15565
2025-07-30T21:01:10.875100,17387,81335,240241841,3773513,3454,41104238,41104238,43958463515935,433497,248139,1029517749,498107,3454,65,629009,1713,927322,15896
2025-07-30T21:01:16.013999,18016,81901,240241854,3949477,4735,41109189,41109189,43962372461509,432273,248166,1029517833,498155,4735,62,627321,1679,927341,16054
2025-07-30T21:01:21.134851,17271,82071,240241862,4032766,4226,41114099,41114099,43966127765907,439547,248191,1029517901,498202,4226,71,633151,1677,927363,15719
2025-07-30T21:01:26.288513,17064,79017,240241872,3852578,3090,41118921,41118921,43970059954599,435957,248217,1029517974,498250,3090,64,625956,1520,927386,15521
2025-07-30T21:01:31.437921,20001,79724,240241882,3993799,3682,41122994,41122994,43973716901020,433923,248243,1029518038,498297,3682,72,627049,1578,927412,15268
2025-07-30T21:01:36.587502,17576,81461,240241890,3851629,3137,41127697,41127697,43977514742798,430248,248268,1029518099,498345,3137,68,627128,1583,927430,15509
2025-07-30T21:01:41.725174,23221,79751,240241900,3872757,3215,41132629,41132629,43981340176866,423991,248295,1029518160,498394,3215,71,626942,1462,927450,15673
2025-07-30T21:01:46.867557,17097,76320,240241909,3987061,3034,41137537,41137537,43985207317327,433397,248321,1029518238,498441,3034,67,618800,1607,927598,16053
2025-07-30T21:01:52.001319,17379,80837,240241917,3875579,3024,41142465,41142465,43988975414067,435813,248346,1029518294,498489,3024,63,618074,1722,927618,15771
2025-07-30T21:01:57.117745,17452,82303,240241929,3951236,3420,41147409,41147409,43992831469033,440018,248372,1029518367,498538,3420,65,628711,1541,927637,15908
2025-07-30T21:02:02.242606,18410,86528,240241939,3967756,3518,41152322,41152322,43996666729364,428983,248398,1029518432,498584,3518,64,636547,1470,927757,15949
2025-07-30T21:02:07.363366,16980,80160,240241949,3905013,3233,41157251,41157251,44000481922995,433056,248424,1029518504,498634,3233,66,628261,1696,927856,15938
2025-07-30T21:02:12.493129,17760,80146,240241960,3850799,3651,41162212,41162212,44004414619169,433578,248450,1029518583,498682,3651,64,632241,1611,927940,15528
2025-07-30T21:02:17.642924,17759,78682,240241969,4075607,3238,41167128,41167128,44008205119693,438117,248476,1029518656,498729,3238,67,631158,1481,927958,15469
2025-07-30T21:02:22.780484,18208,82158,240241977,3857177,3184,41171329,41171329,44011891529005,438970,248501,1029518722,498777,3184,65,621811,1509,928038,15567
2025-07-30T21:02:27.944661,19110,78742,240241988,3725823,3536,41175837,41175837,44015691081353,427610,248527,1029518793,498826,3536,63,626896,1771,928127,15818
2025-07-30T21:02:33.088172,17010,80442,240241997,4051347,3174,41180746,41180746,44019503186488,432617,248552,1029518857,498872,3174,60,626230,1431,928233,15313
2025-07-30T21:02:38.219035,18225,93022,240242007,3834984,3422,41185678,41185678,44023321870622,432490,248578,1029518919,498921,3422,64,629054,1561,928255,16335
2025-07-30T21:02:43.336997,18435,78236,240242016,4002871,3021,41190600,41190600,44027219198464,434250,248604,1029518984,498968,3021,63,649396,1497,928360,16235
2025-07-30T21:02:48.497198,17926,80169,240242024,3813083,3111,41195538,41195538,44031105910055,429942,248630,1029519054,499016,3111,69,629425,1601,928384,15739
2025-07-30T21:02:53.629006,19116,83893,240242035,4106713,3659,41200484,41200484,44034977131098,430186,248656,1029519119,499064,3659,67,628666,1686,928464,15745
2025-07-30T21:02:58.758067,17852,83650,240242043,3827722,3184,41205434,41205434,44038723911331,436769,248682,1029519182,499111,3184,66,640651,1613,928484,15352
2025-07-30T21:03:03.867852,17674,79337,240242054,3902024,3097,41210348,41210348,44042851671464,430734,248707,1029519259,499160,3097,66,638722,1626,928576,15766
2025-07-30T21:03:09.055598,17793,78457,240242063,3873599,3535,41215278,41215278,44046768915146,433561,248733,1029519323,499207,3535,67,642976,1509,928597,15298
2025-07-30T21:03:14.199108,17309,77485,240242071,3890335,3170,41219555,41219555,44050514050333,439365,248759,1029519385,499254,3170,68,629262,1550,928617,15525
2025-07-30T21:03:19.308537,17981,81962,240242081,3817078,3553,41223998,41223998,44054297534107,428505,248784,1029519454,499303,3553,70,622957,1582,928641,15492
2025-07-30T21:03:24.457413,19649,83498,240242093,3801797,3699,41228924,41228924,44058037748098,429023,248810,1029519530,499350,3699,63,630319,1619,928660,16264
2025-07-30T21:03:29.605668,18155,83417,240242101,3773724,3127,41233854,41233854,44061943396457,425895,248837,1029519595,499397,3127,67,627389,1577,928678,15455
2025-07-30T21:03:34.750230,18314,77205,240242112,3781839,3162,41238783,41238783,44065782976549,430387,248862,1029519660,499446,3162,69,627607,1477,928805,15756
2025-07-30T21:03:39.883380,18123,80081,240242121,4140938,4098,41243706,41243706,44069675350306,432479,248888,1029519724,499493,4098,65,634529,1769,928825,15652
2025-07-30T21:03:45.015279,18126,78407,240242140,3836420,3127,41253574,41253574,44077189128913,433851,248940,1029519871,499589,3127,65,643184,1697,928880,16261
2025-07-30T21:03:50.138598,19630,99600,240242148,3757888,3678,41258510,41258510,44080981988604,437073,248965,1029519929,499637,3678,64,653602,1612,928900,16935
2025-07-30T21:03:55.260654,20078,85629,240242158,3862653,3112,41263453,41263453,44084716634287,423682,248991,1029519993,499686,3112,68,637603,1567,928918,15347
2025-07-30T21:04:00.453399,17884,86437,240242168,3868791,3237,41267825,41267825,44088463059314,428746,249017,1029520074,499738,3237,62,631494,1664,928942,15817
2025-07-30T21:04:05.604963,17420,74404,240242176,3745867,3159,41272193,41272193,44092322461045,441979,249043,1029520133,499785,3159,66,630970,1620,929058,15991
2025-07-30T21:04:10.762305,19942,84372,240243207,4032546,3557,41277147,41277147,44096149355485,440414,249068,1029524347,499833,3557,64,630484,1678,929130,15736
2025-07-30T21:04:15.923033,16927,89481,240245240,3989833,3344,41282047,41282047,44100061024644,431343,249093,1029532622,499880,3344,125,626853,1544,929148,15451
2025-07-30T21:04:21.038599,18589,77980,240247267,3964824,3167,41286967,41286967,44103833243192,432638,249119,1029540867,499928,3167,62,636276,1596,929258,15955
2025-07-30T21:04:26.167703,17405,81582,240249303,4062072,4418,41291879,41291879,44107669308311,434983,249144,1029549145,499978,4474,67,635174,1936,929364,15735
2025-07-30T21:04:31.319341,21735,85694,240250339,4140121,3149,41296798,41296798,44111458309955,437660,249170,1029553420,500026,3149,67,714084,1605,929450,15849
2025-07-30T21:04:36.488793,17513,82591,240252371,3802476,3961,41301714,41301714,44115406883705,423491,249196,1029561691,500074,3961,73,628357,1965,929481,15704
2025-07-30T21:04:41.638763,20112,82717,240254410,3901888,3168,41306609,41306609,44119232860225,439576,249221,1029570004,500122,3168,63,704764,1556,929569,18150
2025-07-30T21:04:46.769476,18118,80981,240256442,6288176,4277,41311647,41311647,44123203517541,427104,249247,1029578321,500171,4277,71,638476,1768,929601,15760
2025-07-30T21:04:51.881728,18117,80081,240258487,3931826,3128,41315941,41315941,44126948518505,433837,249273,1029586657,500220,3128,64,630413,1518,929622,15601
2025-07-30T21:04:56.985815,18275,86074,240260525,3717279,3149,41320329,41320329,44130666846089,426675,249298,1029594962,500266,3149,67,635515,1502,929642,15998
2025-07-30T21:05:02.110060,18972,82818,240261566,3931073,4009,41325237,41325237,44134448530720,443420,249324,1029599265,500314,4009,65,629126,1547,929662,15622
2025-07-30T21:05:07.301228,18094,81103,240263600,3820664,3255,41330137,41330137,44138328331268,429022,249350,1029607543,500362,3255,71,634813,1447,929691,15209
2025-07-30T21:05:12.456169,19884,79912,240265637,3810275,2978,41335091,41335091,44142336393464,433447,249375,1029615846,500409,2978,64,637433,1711,929825,15631
2025-07-30T21:05:17.589762,16683,80622,240267669,4037529,5472,41339988,41339988,44146287443330,439491,249400,1029624127,500457,5472,67,623022,1615,929915,15811
2025-07-30T21:05:22.701018,21896,83468,240269716,3721602,3950,41344895,41344895,44150114125939,437106,249426,1029632479,500505,3950,64,623687,1736,929997,15162
2025-07-30T21:05:27.832426,19267,89717,240271749,3787659,3970,41349813,41349813,44154028463349,428749,249452,1029640752,500552,3970,62,644653,1593,930015,16019
2025-07-30T21:05:32.977157,17755,92224,240273784,4294421,3210,41354731,41354731,44158078144900,436577,249478,1029649042,500602,3210,62,637469,1585,930120,15828
2025-07-30T21:05:38.130370,17647,95664,240275818,3992615,3314,41359639,41359639,44162063323509,427765,249503,1029657315,500649,3314,68,634810,1558,930232,15479
2025-07-30T21:05:43.261495,17568,83717,240276854,3856184,3351,41363780,41363780,44165781566874,438163,249529,1029661592,500695,3351,65,628446,1446,930338,15849
2025-07-30T21:05:48.398742,18074,80156,240276877,3739542,3103,41368317,41368317,44169546343578,432253,249555,1029661771,500743,3103,63,633170,1551,930427,15434
2025-07-30T21:05:53.527877,19547,84204,240277917,3791269,3670,41373247,41373247,44173502195962,433959,249581,1029666067,500791,3670,65,628244,1707,930447,15717
2025-07-30T21:05:58.656344,17773,83890,240279953,3913179,3082,41378178,41378178,44177306099725,433679,249606,1029674351,500838,3082,65,630739,1643,930537,15408
2025-07-30T21:06:03.776740,17614,88676,240281986,3852871,3240,41383098,41383098,44181201047334,430744,249632,1029682620,500887,3240,64,631343,1582,930623,16078
2025-07-30T21:06:09.033741,16850,80114,240283614,5462957,3268,41388020,41388020,44185052796417,430355,249658,1029689278,500934,3268,63,627112,1544,930652,15142
2025-07-30T21:06:14.210093,17391,77172,240285056,3856223,5295,41392988,41392988,44189119780664,429959,249684,1029695188,500982,5295,62,627559,1789,930672,15648
2025-07-30T21:06:19.363954,20085,83640,240285090,3704245,3251,41397902,41397902,44192969473956,433570,249710,1029695427,501033,3251,64,626650,1628,930700,15798
2025-07-30T21:06:24.490016,17917,86941,240285123,3728375,3533,41402810,41402810,44196780014746,425037,249735,1029695661,501080,3533,64,631778,1527,930718,15874
2025-07-30T21:06:29.594921,17584,79138,240287165,3891149,3048,41407722,41407722,44200569259725,432216,249761,1029703984,501128,3048,61,628376,1582,930739,15639
2025-07-30T21:06:34.762609,17354,80776,240289206,3908874,3093,41412090,41412090,44204355572186,437858,249786,1029712307,501175,3093,67,627747,1462,930853,15389
2025-07-30T21:06:39.906634,17650,78972,240291243,3729931,3102,41416397,41416397,44208241831291,430362,249812,1029720621,501223,3102,65,629806,1537,930875,17115
2025-07-30T21:06:45.018053,20238,80905,240295315,3972613,4062,41426242,41426242,44215884591207,430237,249863,1029737205,501320,4062,66,635894,1688,930924,15852
2025-07-30T21:06:50.172443,17857,79241,240297347,3831759,3360,41431186,41431186,44219695719455,425475,249889,1029745476,501367,3360,70,636427,1541,930942,15504
2025-07-30T21:06:55.316209,17378,83577,240299382,3756546,2915,41436117,41436117,44224049331050,430199,249914,1029753746,501416,2915,65,637148,1621,930959,16189
2025-07-30T21:07:00.652162,17910,81193,240301410,3735978,3283,41441041,41441043,44227903314957,431037,249940,1029761990,501463,3283,63,624414,1558,931091,15194
2025-07-30T21:07:05.811356,18617,85548,240303442,3845967,3655,41445981,41445981,44232112720178,440837,249966,1029770254,501511,3655,65,624661,1611,931112,15414
2025-07-30T21:07:10.952687,18315,86468,240305474,3697726,3258,41450932,41450932,44236015935422,436344,249992,1029778515,501558,3258,60,637690,1594,931202,16206
2025-07-30T21:07:16.091812,17506,81271,240307505,3815606,3214,41455852,41455852,44239770377577,442425,250017,1029786784,501604,3214,60,625226,1379,931286,15315
2025-07-30T21:07:21.256491,18143,81992,240309088,4034350,3089,41460265,41460265,44243516028581,434697,250042,1029793253,501653,3089,64,624557,1546,931304,14776
2025-07-30T21:07:26.386012,17892,108553,240310571,4120329,3164,41464546,41464546,44247405075098,439726,250068,1029799320,501700,3164,66,629121,1552,931324,15473
2025-07-30T21:07:31.505470,19282,88035,240312607,3943427,3508,41469445,41469445,44251244256781,426746,250093,1029807624,501747,3508,65,623272,1625,931342,15601
2025-07-30T21:07:36.634927,19178,92468,240314642,3890281,3092,41474377,41474377,44255154103826,453731,250119,1029815904,501795,3092,64,640785,1497,931361,15542
2025-07-30T21:07:41.802004,17502,83644,240316675,3752705,3275,41479293,41479293,44259041441005,430641,250145,1029824197,501842,3275,60,621619,1515,931469,16208
2025-07-30T21:07:46.946854,17877,86209,240318715,3957976,2958,41484192,41484192,44262899791893,430101,250170,1029832543,501889,2958,70,647679,1632,931572,15533
2025-07-30T21:07:52.092633,17289,80785,240320752,3848668,3308,41489134,41489134,44266789995766,429248,250196,1029840830,501939,3308,67,617872,1419,931594,15656
2025-07-30T21:07:57.279813,18780,85103,240322785,3931785,3202,41494075,41494075,44270678694870,429262,250222,1029849119,501986,3202,67,633174,1629,931612,15943
2025-07-30T21:08:02.419115,18534,80758,240324817,4179528,2967,41498979,41498979,44274564417697,429772,250247,1029857386,502034,2967,67,634418,1416,931632,16367
2025-07-30T21:08:07.548786,17419,79782,240326854,3804575,3603,41503901,41503901,44278476854102,430496,250273,1029865669,502082,3603,64,634953,1563,931657,15570
2025-07-30T21:08:12.682426,18006,87844,240328880,4002864,3183,41508295,41508295,44282271656595,442854,250299,1029873908,502129,3183,68,643664,1515,931675,15734
2025-07-30T21:08:17.783932,17131,86218,240330914,3839785,3141,41512611,41512611,44285973838654,440577,250324,1029882170,502178,3141,64,638515,1501,931807,15847
2025-07-30T21:08:22.903565,20206,81310,240331955,3825163,3939,41517523,41517523,44289808055849,441391,250350,1029886470,502225,3939,63,622991,1683,931828,15064
2025-07-30T21:08:28.045820,17897,84734,240333987,3872814,3391,41522433,41522433,44293632648105,434055,250375,1029894744,502273,3391,69,633659,1658,931854,15710
2025-07-30T21:08:33.178418,18512,82704,240336033,3759304,3126,41527333,41527333,44297491129595,428349,250400,1029903091,502322,3126,66,635310,1591,931952,15442
2025-07-30T21:08:38.317238,17546,82288,240338066,4033239,5060,41532260,41532260,44301369374790,433179,250426,1029911359,502369,5060,64,649578,1800,932048,15615
2025-07-30T21:08:43.438341,19623,77643,240340092,3842266,4428,41537153,41537155,44305140970879,429386,250452,1029919606,502416,4428,72,640931,1786,932074,16118
2025-07-30T21:08:48.570620,18468,88945,240342123,3734445,3499,41542076,41542076,44309009905391,438289,250477,1029927872,502463,3499,67,635205,1452,932113,15799
2025-07-30T21:08:53.698200,17617,86737,240343158,3855083,3386,41547036,41547036,44312900434183,427401,250504,1029932144,502509,3386,64,639659,1702,932142,15880
2025-07-30T21:08:58.828479,17591,82264,240345204,5039818,3196,41551963,41551963,44316767305525,427775,250529,1029940507,502559,3196,65,637697,1534,932162,16211
2025-07-30T21:09:03.971715,17675,85532,240347243,4082771,3152,41556089,41556089,44320488314332,434828,250555,1029948824,502612,3152,65,622485,1523,932188,15539
2025-07-30T21:09:09.143173,17207,103767,240349293,3962281,2869,41560668,41560668,44324409560700,429755,250580,1029957196,502659,2869,69,629129,1639,932320,15900
2025-07-30T21:09:14.275873,20162,85300,240351331,3800672,3486,41565631,41565631,44328309297977,438623,250606,1029965501,502707,3486,63,625770,1625,932338,15445
2025-07-30T21:09:19.414961,25738,78991,240353367,3906582,3124,41570545,41570545,44332143621842,430291,250632,1029973782,502755,3124,65,639366,1618,932356,15569
2025-07-30T21:09:24.549557,19745,78429,240355397,3721665,3123,41575464,41575464,44335966609531,430174,250658,1029982040,502802,3123,64,660503,1463,932376,15614
2025-07-30T21:09:29.675159,17450,81045,240356434,4002981,3214,41580370,41580370,44339954670781,428016,250683,1029986316,502851,3214,68,630431,1562,932398,15722
2025-07-30T21:09:34.849463,18203,82729,240358467,3758897,3246,41585285,41585285,44343840821597,441350,250709,1029994604,502898,3246,63,630526,1481,932418,15996
2025-07-30T21:09:40.088829,18079,84052,240362535,3823438,2884,41595075,41595075,44351879433457,436463,250759,1030011157,502994,2884,71,627193,1558,932568,15605
2025-07-30T21:09:45.244975,18263,77121,240364571,3792894,3226,41600010,41600010,44355670275961,430909,250785,1030019469,503040,3226,66,638019,1562,932585,16316
2025-07-30T21:09:50.381284,18144,76572,240366613,3828745,3753,41604110,41604110,44359437979031,445384,250811,1030027792,503089,3753,65,629471,1547,932605,15199
2025-07-30T21:09:55.503238,18454,81838,240368646,3802903,3122,41608723,41608723,44363200719313,432483,250837,1030036072,503136,3122,66,636741,1534,932628,15903
2025-07-30T21:10:00.636696,20135,82725,240370678,3727468,3619,41613634,41613634,44366958708718,432049,250863,1030044351,503184,3619,64,638358,1643,932650,15624
2025-07-30T21:10:05.786465,17249,77862,240370713,3796798,3399,41618547,41618547,44370820749369,434691,250889,1030044593,503232,3399,60,620765,1473,932673,16141
2025-07-30T21:10:10.921392,18149,80025,240370749,3755227,3310,41623509,41623509,44374759636353,439359,250914,1030044841,503280,3310,65,626379,1553,932809,16148
2025-07-30T21:10:16.039531,16727,80318,240372783,3838962,3213,41628426,41628426,44378710819338,433362,250940,1030053120,503327,3213,62,628249,1670,932833,15964
2025-07-30T21:10:21.159429,17458,76853,240374814,3767296,3085,41633345,41633345,44382466866127,446538,250966,1030061378,503376,3085,61,638259,1789,932927,16326
2025-07-30T21:10:26.301486,19336,86084,240376847,3773136,3312,41638258,41638258,44386365023531,426498,250991,1030069648,503423,3312,68,625501,1717,933011,15863
2025-07-30T21:10:31.417287,18650,93152,240378878,3972395,3123,41643172,41643172,44390304382164,436015,251017,1030077910,503471,3123,67,630453,1480,933100,16372
2025-07-30T21:10:36.566858,17750,79033,240380919,3891442,3264,41648091,41648091,44394236370296,432047,251043,1030086225,503519,3264,56,630749,1625,933192,15554
2025-07-30T21:10:41.699202,17903,79929,240381951,4073309,3116,41652099,41652099,44397861544632,431724,251068,1030090484,503566,3116,64,633663,1576,933210,15475
2025-07-30T21:10:46.881043,17788,83173,240383985,3806921,3154,41656751,41656751,44401736847907,434475,251094,1030098774,503614,3154,68,625545,1551,933334,16384
2025-07-30T21:10:52.033313,19741,84697,240386018,3989216,3894,41661684,41661684,44405626840093,436319,251120,1030107053,503661,3894,62,623893,1607,933422,15059
2025-07-30T21:10:57.208221,19244,82793,240388050,3941024,3057,41666614,41666614,44409654190466,435064,251145,1030115325,503708,3057,64,640448,1661,933448,15489
2025-07-30T21:11:02.337611,18459,81388,240390088,3757575,3798,41671528,41671528,44413543562737,437693,251171,1030123627,503756,3798,67,650175,1538,933475,15774
2025-07-30T21:11:07.500346,17651,97147,240392122,4087908,3135,41676445,41676445,44417324603658,430708,251196,1030131915,503803,3135,69,627989,1525,933500,15878
2025-07-30T21:11:12.646422,15678,79156,240394156,3802591,2780,41681407,41681407,44421260749658,426198,251222,1030140220,503851,2780,671,626545,1609,933517,15612
2025-07-30T21:11:17.767083,17670,87748,240396193,3806035,2995,41686330,41686331,44425179843518,435849,251248,1030148512,503901,2995,63,629779,1494,933535,15632
2025-07-30T21:11:22.880322,17818,81637,240398230,3847597,3142,41691244,41691244,44428962665261,432222,251273,1030156811,503947,3142,65,640676,1538,933657,15864
2025-07-30T21:11:28.015013,17875,87261,240400262,3857053,4711,41695991,41695991,44432938668204,428645,251299,1030165078,503995,4711,59,635427,1866,933675,15428
2025-07-30T21:11:33.151345,17357,92232,240402292,3956743,3142,41700026,41700026,44436662974748,429686,251325,1030173333,504042,3142,72,629948,1582,933695,16174
2025-07-30T21:11:38.289958,16282,80504,240404323,3686753,3074,41704830,41704830,44440492198045,440391,251350,1030181588,504088,3074,65,630218,1601,933719,15478
2025-07-30T21:11:43.424044,17640,80237,240404364,3853358,4734,41709761,41709761,44444329376348,429498,251377,1030181880,504136,4734,67,623916,1817,933741,15212
2025-07-30T21:11:48.547722,17763,86100,240404390,3810535,3365,41714680,41714680,44448161920150,428288,251402,1030182072,504182,3365,72,632036,1402,933761,15211
2025-07-30T21:11:53.684401,17464,79801,240406427,3884886,3362,41719623,41719623,44451977045388,432676,251428,1030190382,504229,3362,65,633233,1586,933781,15684
2025-07-30T21:11:58.807963,16975,79085,240408378,3893390,3026,41724564,41724564,44455826410599,431881,251454,1030198338,504277,3026,69,624459,1525,933890,15703
2025-07-30T21:12:03.953537,17061,81959,240409500,4051619,3342,41729478,41729478,44459649908397,427329,251480,1030202955,504324,3342,70,628929,1662,933939,15528
2025-07-30T21:12:09.101294,20196,79764,240411533,3778796,3222,41734387,41734387,44463619534337,430072,251505,1030211227,504371,3222,65,676383,1577,933964,15319
2025-07-30T21:12:14.227503,17769,83956,240413568,3818747,3179,41739346,41739346,44467553067066,455735,251531,1030219513,504419,3179,75,632160,1639,933986,15500
2025-07-30T21:12:19.369659,18647,88097,240415606,3862813,2990,41743933,41743933,44471397960964,437943,251557,1030227818,504466,2990,67,636161,1619,934100,15666
2025-07-30T21:12:24.556291,17592,81742,240417645,3805864,3194,41748033,41748033,44475137340422,430383,251582,1030236131,504515,3194,67,624471,1565,934120,15438
2025-07-30T21:12:29.723088,17948,85286,240419683,3877829,3226,41752954,41752954,44479060322648,424645,251608,1030244414,504562,3226,66,638442,1529,934204,33993
2025-07-30T21:12:34.828177,18049,78066,240421398,3891302,3606,41757848,41757848,44482876152290,434830,251633,1030251410,504609,3606,67,637410,1567,934223,16453
2025-07-30T21:12:39.953314,19492,83298,240422755,3785981,3615,41762776,41762776,44486675452850,433243,251659,1030256984,504657,3615,69,629230,1554,934279,16011
2025-07-30T21:12:45.131935,17428,82152,240426826,3849819,3145,41772600,41772600,44494217804787,433004,251710,1030273568,504752,3145,69,631159,1555,934411,15347
2025-07-30T21:12:50.330101,17756,80441,240428855,3888421,3018,41777537,41777537,44498131068887,433665,251736,1030281825,504801,3018,64,629048,1560,934501,15628
